order_id,customer_id,restaurant_id,driver_id,order_timestamp,order_date,order_hour,day_of_week,is_weekend,city,delivery_area,customer_age,customer_type,restaurant_type,restaurant_primary_category,restaurant_rating,items_count,subtotal,discount_percent,tax_amount,service_fee,delivery_fee,order_total,payment_method,tip_amount,distance_km,weather,traffic_level,delivery_partner_experience_months,delivery_partner_rating,restaurant_preparation_time_minutes,estimated_delivery_time_minutes,actual_delivery_time_minutes,late_delivery,order_status,cancellation_reason,customer_rating
ORD_011935,CUS_00008,RES_0001,DRV_0068,2025-10-12 19:31:00,2025-10-12,19,Sunday,1,City_A,City_A_Area_6,21,Premium,Fast Food,Local,3.9,2,15.79,10,1.99,0.82,0.0,17.02,Digital Wallet,,8.1,Clear,Low,47,4.4,10,33,,,Cancelled,Restaurant Unavailable,
ORD_011936,CUS_00008,RES_0001,DRV_0169,2025-10-19 14:24:00,2025-10-19,14,Sunday,1,City_A,City_A_Area_9,21,Premium,Fast Food,Local,3.9,2,15.56,0,2.18,1.06,0.0,18.8,Cash,0.0,3.5,Clear,Medium,36,4.6,13,23,28.0,0,Completed,,4.5
ORD_011937,CUS_00003,RES_0051,DRV_0109,2025-10-15 18:24:00,2025-10-15,18,Wednesday,0,City_D,City_D_Area_8,25,Regular,Fast Food,Local,4.6,4,30.93,10,3.9,1.09,3.95,36.78,Cash,3.45,3.9,Clear,High,43,4.8,17,33,37.0,0,Completed,,4.2
ORD_011938,CUS_00049,RES_0003,DRV_0082,2025-10-21 07:57:00,2025-10-21,7,Tuesday,0,City_C,City_C_Area_5,26,Regular,Cafe,Burger,4.8,7,39.51,15,4.7,1.9,3.8,43.98,Credit Card,4.43,3.6,Rain,Low,23,4.7,29,28,40.0,1,Completed,,4.0
ORD_011939,CUS_06775,RES_0048,DRV_0145,2025-10-05 14:53:00,2025-10-05,14,Sunday,1,City_B,City_B_Area_3,28,Regular,Fast Food,Burger,3.9,2,17.39,0,2.43,0.64,3.8,24.26,Cash,0.0,3.6,Clear,Medium,12,4.6,24,23,35.0,1,Completed,,3.7
ORD_011940,CUS_00001,RES_0013,DRV_0039,2025-10-02 12:24:00,2025-10-02,12,Thursday,0,City_C,City_C_Area_2,40,Premium,Fast Food,Dessert,4.8,1,10.11,0,1.42,0.4,0.0,11.93,Cash,0.0,3.9,Cloudy,High,2,4.6,11,26,30.0,0,Completed,,4.0
ORD_011941,CUS_03842,RES_0122,DRV_0019,2025-10-19 06:41:00,2025-10-19,6,Sunday,1,City_C,City_C_Area_6,25,Regular,Fast Food,Pizza,4.5,2,17.8,5,2.37,1.0,3.7,23.98,Digital Wallet,0.0,3.4,Cloudy,Medium,59,5.0,12,22,30.0,1,Completed,,3.8
ORD_011942,CUS_00490,RES_0001,DRV_0030,2025-10-14 15:30:00,2025-10-14,15,Tuesday,0,City_A,City_A_Area_9,18,Premium,Fast Food,Local,3.9,3,24.52,0,3.43,0.84,0.0,28.79,Digital Wallet,2.09,2.2,Clear,Low,1,4.5,15,18,18.0,0,Completed,,4.8
ORD_011943,CUS_00014,RES_0001,DRV_0156,2025-10-29 12:58:00,2025-10-29,12,Wednesday,0,City_A,City_A_Area_8,26,Premium,Fast Food,Local,3.9,1,9.21,0,1.29,0.48,0.0,10.98,Credit Card,1.24,2.0,Rain,Medium,36,5.0,7,15,16.0,0,Completed,,4.8
ORD_011944,CUS_01963,RES_0042,DRV_0009,2025-10-09 17:27:00,2025-10-09,17,Thursday,0,City_B,City_B_Area_9,32,Regular,Fast Food,Burger,4.4,4,39.24,0,5.49,2.52,3.6,50.85,Credit Card,0.0,3.2,Rain,High,27,4.7,20,30,41.0,1,Completed,,4.1
ORD_011945,CUS_00002,RES_0003,DRV_0048,2025-10-29 15:54:00,2025-10-29,15,Wednesday,0,City_C,City_C_Area_5,28,Premium,Cafe,Burger,4.8,5,31.86,10,4.01,1.42,0.0,34.1,Digital Wallet,3.81,1.6,Clear,Low,55,4.2,18,18,22.0,0,Completed,,4.8
ORD_011946,CUS_00101,RES_0017,DRV_0118,2025-10-01 11:46:00,2025-10-01,11,Wednesday,0,City_A,City_A_Area_3,27,Regular,Casual Dining,Dessert,4.3,2,28.01,0,3.92,1.31,3.3,36.54,Credit Card,0.0,2.6,Cloudy,Low,59,4.5,21,21,32.0,1,Completed,,3.7
ORD_011947,CUS_01230,RES_0002,DRV_0050,2025-10-13 15:14:00,2025-10-13,15,Monday,0,City_D,City_D_Area_9,26,Premium,Fast Food,Burger,3.6,5,43.18,0,6.05,2.51,0.0,51.74,Cash,0.0,3.8,Clear,Low,49,5.0,15,29,28.0,0,Completed,,3.9
ORD_011948,CUS_00004,RES_0001,DRV_0013,2025-10-17 13:42:00,2025-10-17,13,Friday,0,City_A,City_A_Area_1,19,Regular,Fast Food,Local,3.9,2,17.41,0,2.44,0.53,3.2,23.58,Credit Card,2.36,2.4,Clear,High,19,4.7,7,21,18.0,0,Completed,,4.4
ORD_011949,CUS_00030,RES_0008,DRV_0039,2025-10-28 21:50:00,2025-10-28,21,Tuesday,0,City_C,City_C_Area_3,24,Regular,Casual Dining,Healthy,4.4,3,49.47,0,6.93,3.26,3.3,62.96,Credit Card,6.72,2.6,Clear,Medium,2,4.6,17,27,29.0,0,Completed,,4.6
ORD_011950,CUS_00545,RES_0001,DRV_0149,2025-10-02 12:54:00,2025-10-02,12,Thursday,0,City_A,City_A_Area_1,39,Regular,Fast Food,Local,3.9,5,45.25,5,6.02,1.55,4.6,55.16,Cash,0.0,5.2,Rain,Medium,10,3.9,27,37,51.0,1,Completed,,4.8
ORD_011951,CUS_00051,RES_0073,DRV_0118,2025-10-24 04:59:00,2025-10-24,4,Friday,0,City_A,City_A_Area_9,30,Premium,Casual Dining,Pizza,4.6,3,49.29,0,6.9,1.98,0.0,58.17,Credit Card,4.25,3.6,Cloudy,Low,59,4.5,18,28,31.0,0,Completed,,4.7
ORD_011952,CUS_00224,RES_0148,DRV_0198,2025-10-22 19:26:00,2025-10-22,19,Wednesday,0,City_B,City_B_Area_6,22,Regular,Fast Food,Dessert,3.2,4,32.45,15,3.86,1.87,7.5,40.81,Credit Card,0.0,11.0,Clear,High,54,4.5,12,66,65.0,0,Completed,,4.6
ORD_011953,CUS_00011,RES_0009,DRV_0070,2025-10-14 22:38:00,2025-10-14,22,Tuesday,0,City_B,City_B_Area_7,20,Premium,Casual Dining,Dessert,4.6,1,14.42,5,1.92,0.57,0.0,16.19,Credit Card,2.31,11.3,Cloudy,Medium,48,3.9,8,51,53.0,0,Completed,,4.0
ORD_011954,CUS_01191,RES_0001,DRV_0017,2025-10-20 09:13:00,2025-10-20,9,Monday,0,City_A,City_A_Area_8,32,Regular,Fast Food,Local,3.9,5,45.16,0,6.32,2.89,3.1,57.47,Digital Wallet,4.82,2.2,Clear,High,2,4.4,23,28,31.0,0,Completed,,4.2
ORD_011955,CUS_01579,RES_0001,DRV_0150,2025-10-23 22:12:00,2025-10-23,22,Thursday,0,City_A,City_A_Area_5,26,Premium,Fast Food,Local,3.9,6,59.89,5,7.97,2.52,0.0,67.39,Cash,0.0,3.4,Clear,High,40,4.3,16,36,30.0,0,Completed,,4.7
ORD_011956,CUS_00003,RES_0002,DRV_0084,2025-10-06 17:31:00,2025-10-06,17,Monday,0,City_D,City_D_Area_2,25,Regular,Fast Food,Burger,3.6,1,8.87,10,1.12,0.56,4.4,14.06,Cash,0.0,4.8,Clear,Medium,21,4.8,14,25,29.0,0,Completed,,4.4
ORD_011957,CUS_00001,RES_0010,DRV_0019,2025-10-25 20:43:00,2025-10-25,20,Saturday,1,City_C,City_C_Area_6,40,Premium,Fast Food,Dessert,4.5,1,8.18,0,1.15,0.25,0.0,9.58,Cash,0.62,2.9,Cloudy,Medium,59,5.0,8,19,22.0,0,Completed,,4.9
ORD_011958,CUS_00028,RES_0004,DRV_0005,2025-10-06 14:34:00,2025-10-06,14,Monday,0,City_B,City_B_Area_8,27,Regular,Fast Food,Burger,4.2,1,7.99,0,1.12,0.47,2.55,12.13,Credit Card,0.76,1.1,Clear,High,40,4.1,5,13,10.0,0,Completed,,4.1
ORD_011959,CUS_00001,RES_0003,DRV_0022,2025-10-18 17:47:00,2025-10-18,17,Saturday,1,City_C,City_C_Area_4,40,Premium,Cafe,Burger,4.8,6,37.58,5,5.0,2.49,0.0,43.19,Cash,0.0,4.9,Cloudy,High,51,5.0,21,39,45.0,1,Completed,,4.5
ORD_011960,CUS_00518,RES_0029,DRV_0111,2025-10-19 20:43:00,2025-10-19,20,Sunday,1,City_B,City_B_Area_5,26,New,Casual Dining,Pizza,3.5,7,109.43,0,15.32,6.1,3.45,134.3,Digital Wallet,0.0,2.9,Clear,Low,14,4.4,33,39,41.0,0,Completed,,4.2
ORD_011961,CUS_00343,RES_0003,DRV_0153,2025-10-09 22:13:00,2025-10-09,22,Thursday,0,City_C,City_C_Area_9,18,Regular,Cafe,Burger,4.8,2,13.66,0,1.91,0.71,4.85,21.13,Cash,0.0,5.7,Clear,Medium,51,4.7,12,29,33.0,0,Completed,,4.7
ORD_011962,CUS_00013,RES_0062,DRV_0032,2025-10-15 10:43:00,2025-10-15,10,Wednesday,0,City_A,City_A_Area_6,19,Regular,Fast Food,Local,3.4,2,18.7,0,2.62,0.81,6.05,28.18,Digital Wallet,1.76,8.1,Cloudy,Medium,6,4.9,9,39,41.0,0,Completed,,4.4
ORD_011963,CUS_00004,RES_0001,DRV_0152,2025-10-07 21:35:00,2025-10-07,21,Tuesday,0,City_A,City_A_Area_10,19,Regular,Fast Food,Local,3.9,3,28.85,0,4.04,1.11,3.45,37.45,Digital Wallet,0.0,2.9,Clear,High,52,5.0,7,25,27.0,0,Completed,,4.3
ORD_011964,CUS_00002,RES_0076,DRV_0040,2025-10-06 18:52:00,2025-10-06,18,Monday,0,City_C,City_C_Area_3,28,Premium,Casual Dining,Pizza,4.4,3,45.07,0,6.31,1.38,0.0,52.76,Cash,0.0,3.5,Clear,Medium,40,4.7,16,31,29.0,0,Completed,,4.5
ORD_011965,CUS_00002,RES_0010,DRV_0014,2025-10-29 21:38:00,2025-10-29,21,Wednesday,0,City_C,City_C_Area_2,28,Premium,Fast Food,Dessert,4.5,8,68.46,0,9.58,3.02,0.0,81.06,Credit Card,8.6,2.6,Clear,High,36,4.2,29,37,42.0,0,Completed,,4.8
ORD_011966,CUS_00213,RES_0024,DRV_0175,2025-10-05 12:04:00,2025-10-05,12,Sunday,1,City_A,City_A_Area_5,27,Regular,Cafe,Dessert,4.4,2,13.43,10,1.69,0.53,3.5,17.81,Credit Card,0.0,3.0,Clear,Medium,6,4.3,9,19,26.0,1,Completed,,2.9
ORD_011967,CUS_00001,RES_0008,DRV_0006,2025-10-19 11:46:00,2025-10-19,11,Sunday,1,City_C,City_C_Area_5,40,Premium,Casual Dining,Healthy,4.4,2,32.69,15,3.89,1.64,0.0,33.32,Credit Card,0.0,1.9,Cloudy,Medium,57,4.9,18,21,25.0,0,Completed,,4.8
ORD_011968,CUS_00434,RES_0042,DRV_0140,2025-10-20 12:07:00,2025-10-20,12,Monday,0,City_B,City_B_Area_5,47,Regular,Fast Food,Burger,4.4,2,16.87,0,2.36,0.96,4.0,24.19,Digital Wallet,2.1,4.0,Storm,High,43,4.7,12,28,45.0,1,Completed,,3.3
ORD_011969,CUS_00032,RES_0002,DRV_0050,2025-10-01 21:09:00,2025-10-01,21,Wednesday,0,City_D,City_D_Area_6,27,New,Fast Food,Burger,3.6,1,8.44,15,1.0,0.44,3.4,12.01,Cash,0.0,2.8,Storm,Medium,49,5.0,5,18,25.0,1,Completed,,4.6
ORD_011970,CUS_00003,RES_0012,DRV_0066,2025-10-21 14:01:00,2025-10-21,14,Tuesday,0,City_D,City_D_Area_6,25,Regular,Fine Dining,Asian,5.0,6,170.03,0,23.8,10.88,3.95,208.66,Digital Wallet,12.29,3.9,Clear,Medium,53,4.0,46,58,59.0,0,Completed,,4.4
ORD_011971,CUS_05629,RES_0096,DRV_0053,2025-10-07 22:30:00,2025-10-07,22,Tuesday,0,City_B,City_B_Area_4,34,Regular,Casual Dining,Pizza,4.4,3,40.68,0,5.7,1.39,5.6,53.37,Cash,0.0,7.2,Cloudy,High,46,3.7,24,51,60.0,1,Completed,,3.0
ORD_011972,CUS_02248,RES_0004,DRV_0165,2025-10-18 11:52:00,2025-10-18,11,Saturday,1,City_B,City_B_Area_6,34,New,Fast Food,Burger,4.2,3,24.0,5,3.19,1.12,5.4,32.51,Cash,0.0,6.8,Clear,Medium,24,3.8,16,37,42.0,0,Completed,,4.4
ORD_011973,CUS_00029,RES_0026,DRV_0014,2025-10-27 10:38:00,2025-10-27,10,Monday,0,City_C,City_C_Area_9,19,Regular,Casual Dining,Burger,4.8,4,62.54,20,7.0,2.34,3.15,62.52,Credit Card,0.0,2.3,Clear,Medium,36,4.2,24,29,30.0,0,Completed,,4.4
ORD_011974,CUS_00003,RES_0002,DRV_0025,2025-10-28 18:59:00,2025-10-28,18,Tuesday,0,City_D,City_D_Area_6,25,Regular,Fast Food,Burger,3.6,3,25.65,10,3.23,1.26,3.05,30.62,Cash,0.0,2.1,Rain,Medium,7,4.1,9,20,22.0,0,Completed,,4.4
ORD_011975,CUS_00113,RES_0001,DRV_0143,2025-10-08 12:24:00,2025-10-08,12,Wednesday,0,City_A,City_A_Area_3,21,Regular,Fast Food,Local,3.9,2,17.14,5,2.28,0.7,3.3,22.56,Cash,0.0,2.6,Clear,High,6,3.7,11,22,20.0,0,Completed,,5.0
ORD_011976,CUS_00008,RES_0005,DRV_0101,2025-10-12 09:33:00,2025-10-12,9,Sunday,1,City_A,City_A_Area_1,21,Premium,Fast Food,Dessert,4.3,3,30.68,0,4.3,1.34,0.0,36.32,Credit Card,0.0,1.4,Clear,Medium,11,4.0,16,17,22.0,0,Completed,,5.0
ORD_011977,CUS_00078,RES_0001,DRV_0141,2025-10-10 12:14:00,2025-10-10,12,Friday,0,City_A,City_A_Area_9,18,New,Fast Food,Local,3.9,1,9.98,0,1.4,0.42,5.85,17.65,Cash,0.0,7.7,Clear,Medium,12,4.5,8,36,35.0,0,Completed,,4.1
ORD_011978,CUS_00014,RES_0001,DRV_0103,2025-10-06 11:55:00,2025-10-06,11,Monday,0,City_A,City_A_Area_8,26,Premium,Fast Food,Local,3.9,4,33.75,10,4.25,1.63,0.0,36.26,Credit Card,3.19,3.8,Clear,Medium,33,4.0,16,29,37.0,1,Completed,,3.6
ORD_011979,CUS_00007,RES_0005,DRV_0013,2025-10-26 13:41:00,2025-10-26,13,Sunday,1,City_A,City_A_Area_3,18,New,Fast Food,Dessert,4.3,1,8.31,0,1.16,0.44,7.25,17.16,Credit Card,0.0,10.5,Clear,High,19,4.7,7,57,55.0,0,Completed,,4.1
ORD_011980,CUS_00013,RES_0001,DRV_0178,2025-10-16 10:16:00,2025-10-16,10,Thursday,0,City_A,City_A_Area_7,19,Regular,Fast Food,Local,3.9,7,68.53,5,9.11,4.56,4.3,83.07,Digital Wallet,0.0,4.6,Clear,Medium,12,4.8,23,39,39.0,0,Completed,,4.1
ORD_011981,CUS_00001,RES_0003,DRV_0082,2025-10-30 22:21:00,2025-10-30,22,Thursday,0,City_C,City_C_Area_7,40,Premium,Cafe,Burger,4.8,2,11.9,20,1.33,0.39,0.0,11.24,Cash,0.0,5.4,Cloudy,Medium,23,4.7,7,28,30.0,0,Completed,,4.2
ORD_011982,CUS_00014,RES_0073,DRV_0190,2025-10-19 20:46:00,2025-10-19,20,Sunday,1,City_A,City_A_Area_9,26,Premium,Casual Dining,Pizza,4.6,3,40.18,5,5.34,1.23,0.0,44.74,Credit Card,0.0,2.6,Clear,Medium,38,4.5,21,27,28.0,0,Completed,,4.7
ORD_011983,CUS_00048,RES_0018,DRV_0129,2025-10-18 20:47:00,2025-10-18,20,Saturday,1,City_B,City_B_Area_9,37,Regular,Casual Dining,Burger,5.0,2,31.64,5,4.21,0.92,4.8,39.99,Cash,0.0,5.6,Clear,Medium,22,4.7,17,34,40.0,1,Completed,,4.3
ORD_011984,CUS_00177,RES_0002,DRV_0106,2025-10-24 12:32:00,2025-10-24,12,Friday,0,City_D,City_D_Area_6,31,Regular,Fast Food,Burger,3.6,5,45.75,0,6.4,2.08,5.35,59.58,Credit Card,,6.7,Cloudy,High,23,4.0,16,49,,,Cancelled,Driver Unassigned,
ORD_011985,CUS_01993,RES_0009,DRV_0165,2025-10-13 20:05:00,2025-10-13,20,Monday,0,City_B,City_B_Area_1,25,Regular,Casual Dining,Dessert,4.6,1,16.34,0,2.29,0.78,5.15,24.56,Credit Card,2.39,6.3,Cloudy,Medium,24,3.8,10,33,31.0,0,Completed,,5.0
ORD_011986,CUS_00475,RES_0001,DRV_0194,2025-10-20 17:57:00,2025-10-20,17,Monday,0,City_A,City_A_Area_2,20,Regular,Fast Food,Local,3.9,2,20.3,15,2.42,1.11,3.9,24.69,Credit Card,0.0,3.8,Clear,High,28,4.0,14,28,35.0,1,Completed,,4.3
ORD_011987,CUS_00156,RES_0025,DRV_0041,2025-10-07 06:17:00,2025-10-07,6,Tuesday,0,City_B,City_B_Area_3,28,New,Casual Dining,Dessert,3.3,8,137.36,0,19.23,8.27,4.55,169.41,Digital Wallet,22.55,5.1,Cloudy,Medium,21,4.8,36,54,54.0,0,Completed,,4.2
ORD_011988,CUS_00626,RES_0100,DRV_0120,2025-10-07 09:29:00,2025-10-07,9,Tuesday,0,City_A,City_A_Area_6,25,Regular,Casual Dining,Healthy,3.5,1,15.43,10,1.94,0.94,3.15,19.92,Credit Card,0.0,2.3,Clear,Low,21,4.9,14,16,22.0,1,Completed,,4.5
ORD_011989,CUS_06434,RES_0007,DRV_0137,2025-10-16 13:02:00,2025-10-16,13,Thursday,0,City_A,City_A_Area_10,31,New,Cafe,Dessert,4.2,1,5.92,10,0.75,0.22,5.05,11.35,Credit Card,0.0,6.1,Clear,High,33,4.4,5,34,34.0,0,Completed,,5.0
ORD_011990,CUS_00015,RES_0005,DRV_0076,2025-10-30 13:30:00,2025-10-30,13,Thursday,0,City_A,City_A_Area_7,45,Regular,Fast Food,Dessert,4.3,1,9.37,0,1.31,0.4,3.45,14.53,Credit Card,1.99,2.9,Cloudy,Medium,57,4.9,13,19,28.0,1,Completed,,4.3
ORD_011991,CUS_00014,RES_0001,DRV_0102,2025-10-26 20:50:00,2025-10-26,20,Sunday,1,City_A,City_A_Area_7,26,Premium,Fast Food,Local,3.9,5,38.34,15,4.56,1.7,0.0,38.85,Digital Wallet,4.73,4.5,Clear,High,41,4.0,24,39,46.0,1,Completed,,4.6
ORD_011992,CUS_01781,RES_0004,DRV_0119,2025-10-25 20:11:00,2025-10-25,20,Saturday,1,City_B,City_B_Area_5,42,Regular,Fast Food,Burger,4.2,1,9.73,0,1.36,0.65,4.85,16.59,Credit Card,1.5,5.7,Cloudy,Medium,14,4.2,12,29,35.0,1,Completed,,4.2
ORD_011993,CUS_00255,RES_0003,DRV_0008,2025-10-10 20:09:00,2025-10-10,20,Friday,0,City_C,City_C_Area_8,28,Regular,Cafe,Burger,4.8,3,18.37,0,2.57,0.92,4.5,26.36,Digital Wallet,1.57,5.0,Cloudy,High,22,4.7,8,33,32.0,0,Completed,,4.8
ORD_011994,CUS_00482,RES_0004,DRV_0157,2025-10-15 12:53:00,2025-10-15,12,Wednesday,0,City_B,City_B_Area_9,35,Regular,Fast Food,Burger,4.2,6,61.46,15,7.31,3.22,3.65,66.42,Credit Card,0.0,3.3,Rain,Low,33,4.6,23,29,38.0,1,Completed,,4.7
ORD_011995,CUS_00301,RES_0033,DRV_0168,2025-10-14 18:57:00,2025-10-14,18,Tuesday,0,City_A,City_A_Area_8,26,Regular,Fast Food,Pizza,4.2,2,19.39,0,2.71,0.69,4.15,26.94,Digital Wallet,2.51,4.3,Clear,Low,31,4.5,12,22,28.0,1,Completed,,4.1
ORD_011996,CUS_01893,RES_0001,DRV_0094,2025-10-24 14:35:00,2025-10-24,14,Friday,0,City_A,City_A_Area_6,29,New,Fast Food,Local,3.9,5,44.26,0,6.2,1.74,3.35,55.55,Credit Card,3.35,2.7,Cloudy,High,25,4.4,13,30,26.0,0,Completed,,4.5
ORD_011997,CUS_00057,RES_0188,DRV_0133,2025-10-12 21:55:00,2025-10-12,21,Sunday,1,City_B,City_B_Area_8,27,New,Cafe,Asian,4.1,1,6.74,0,0.94,0.33,4.65,12.66,Cash,0.0,5.3,Clear,High,29,4.3,7,30,31.0,0,Completed,,4.4
ORD_011998,CUS_00024,RES_0018,DRV_0142,2025-10-29 21:05:00,2025-10-29,21,Wednesday,0,City_B,City_B_Area_8,36,New,Casual Dining,Burger,5.0,2,33.98,0,4.76,2.06,4.95,45.75,Cash,0.0,5.9,Rain,Medium,43,4.0,13,35,46.0,1,Completed,,4.7
ORD_011999,CUS_00005,RES_0009,DRV_0036,2025-10-15 06:30:00,2025-10-15,6,Wednesday,0,City_B,City_B_Area_3,20,New,Casual Dining,Dessert,4.6,2,29.92,20,3.35,1.02,3.75,32.06,Digital Wallet,,3.5,Rain,High,49,5.0,14,30,,,Cancelled,Driver Unassigned,
ORD_012000,CUS_00001,RES_0054,DRV_0039,2025-10-08 16:35:00,2025-10-08,16,Wednesday,0,City_C,City_C_Area_7,40,Premium,Casual Dining,Dessert,5.0,2,31.46,0,4.4,1.36,0.0,37.22,Digital Wallet,0.0,5.1,Clear,Medium,2,4.6,13,33,30.0,0,Completed,,4.9
ORD_012001,CUS_00964,RES_0016,DRV_0196,2025-10-07 14:32:00,2025-10-07,14,Tuesday,0,City_A,City_A_Area_5,30,Regular,Casual Dining,Asian,4.5,7,94.55,5,12.57,4.76,4.0,111.15,Cash,0.0,4.0,Clear,High,31,4.3,33,49,56.0,1,Completed,,3.6
ORD_012002,CUS_00001,RES_0008,DRV_0052,2025-10-26 19:09:00,2025-10-26,19,Sunday,1,City_C,City_C_Area_5,40,Premium,Casual Dining,Healthy,4.4,3,46.64,15,5.55,2.68,0.0,47.87,Cash,0.0,2.5,Clear,Low,22,4.4,18,25,26.0,0,Completed,,4.5
ORD_012003,CUS_00005,RES_0019,DRV_0026,2025-10-21 10:37:00,2025-10-21,10,Tuesday,0,City_B,City_B_Area_4,20,New,Fast Food,Pizza,4.7,6,59.54,0,8.34,3.46,2.7,74.04,Credit Card,0.0,1.4,Rain,Medium,6,5.0,15,25,19.0,0,Completed,,4.3
ORD_012004,CUS_00015,RES_0001,DRV_0058,2025-10-09 18:25:00,2025-10-09,18,Thursday,0,City_A,City_A_Area_7,45,Regular,Fast Food,Local,3.9,2,16.56,20,1.86,0.76,4.15,20.02,Cash,0.0,4.3,Rain,Low,13,4.7,9,22,24.0,0,Completed,,4.1
ORD_012005,CUS_00007,RES_0169,DRV_0062,2025-10-14 19:15:00,2025-10-14,19,Tuesday,0,City_A,City_A_Area_3,18,New,Casual Dining,Pizza,4.9,2,26.92,0,3.77,1.61,4.7,37.0,Credit Card,0.0,5.4,Clear,Medium,6,4.8,16,34,40.0,1,Completed,,4.3
ORD_012006,CUS_00001,RES_0093,DRV_0048,2025-10-28 03:23:00,2025-10-28,3,Tuesday,0,City_C,City_C_Area_2,40,Premium,Fast Food,Dessert,5.0,1,9.15,20,1.02,0.42,0.0,8.76,Digital Wallet,0.0,6.7,Clear,Low,55,4.2,13,27,30.0,0,Completed,,4.5
ORD_012007,CUS_00013,RES_0011,DRV_0194,2025-10-27 13:40:00,2025-10-27,13,Monday,0,City_A,City_A_Area_5,19,Regular,Casual Dining,Local,4.3,3,51.59,15,6.14,1.82,3.5,55.31,Credit Card,4.93,3.0,Storm,High,28,4.0,26,32,52.0,1,Completed,,3.1
ORD_012008,CUS_00114,RES_0021,DRV_0001,2025-10-07 22:23:00,2025-10-07,22,Tuesday,0,City_B,City_B_Area_7,30,New,Cafe,Local,4.2,3,19.29,0,2.7,0.94,2.4,25.33,Digital Wallet,1.7,0.8,Cloudy,Low,45,4.1,19,12,26.0,1,Completed,,3.7
ORD_012009,CUS_00585,RES_0009,DRV_0072,2025-10-12 12:08:00,2025-10-12,12,Sunday,1,City_B,City_B_Area_8,32,New,Casual Dining,Dessert,4.6,2,25.95,0,3.63,0.92,3.3,33.8,Credit Card,0.0,2.6,Clear,High,7,4.0,18,26,32.0,1,Completed,,4.0
ORD_012010,CUS_00351,RES_0003,DRV_0048,2025-10-14 21:24:00,2025-10-14,21,Tuesday,0,City_C,City_C_Area_4,22,Regular,Cafe,Burger,4.8,5,26.0,0,3.64,0.83,4.45,34.92,Cash,0.0,4.9,Clear,High,55,4.2,16,37,38.0,0,Completed,,4.4
ORD_012011,CUS_00342,RES_0025,DRV_0073,2025-10-11 17:43:00,2025-10-11,17,Saturday,1,City_B,City_B_Area_5,48,Premium,Casual Dining,Dessert,3.3,2,33.01,15,3.93,1.46,0.0,33.45,Credit Card,3.14,4.3,Clear,Medium,22,4.8,19,30,40.0,1,Completed,,4.0
ORD_012012,CUS_00013,RES_0005,DRV_0150,2025-10-19 12:22:00,2025-10-19,12,Sunday,1,City_A,City_A_Area_4,19,Regular,Fast Food,Dessert,4.3,1,8.95,0,1.25,0.48,3.65,14.33,Cash,0.0,3.3,Clear,Medium,40,4.3,11,20,24.0,0,Completed,,3.8
ORD_012013,CUS_00001,RES_0003,DRV_0040,2025-10-28 20:53:00,2025-10-28,20,Tuesday,0,City_C,City_C_Area_4,40,Premium,Cafe,Burger,4.8,2,10.47,0,1.47,0.57,0.0,12.51,Credit Card,1.07,2.0,Clear,Medium,40,4.7,12,15,19.0,0,Completed,,4.6
ORD_012014,CUS_00060,RES_0004,DRV_0027,2025-10-06 23:02:00,2025-10-06,23,Monday,0,City_B,City_B_Area_1,29,Regular,Fast Food,Burger,4.2,3,24.22,0,3.39,1.08,4.85,33.54,Cash,0.0,5.7,Clear,High,33,4.5,12,38,43.0,0,Completed,,4.4
ORD_012015,CUS_05818,RES_0205,DRV_0119,2025-10-03 19:31:00,2025-10-03,19,Friday,0,City_B,City_B_Area_6,34,Premium,Fast Food,Healthy,4.3,1,9.69,10,1.22,0.42,0.0,10.36,Credit Card,0.0,4.0,Rain,Medium,14,4.2,5,23,25.0,0,Completed,,4.9
ORD_012016,CUS_00043,RES_0001,DRV_0146,2025-10-06 06:09:00,2025-10-06,6,Monday,0,City_A,City_A_Area_9,40,Regular,Fast Food,Local,3.9,1,9.57,0,1.34,0.45,3.6,14.96,Cash,0.0,3.2,Clear,Low,53,4.8,10,17,20.0,0,Completed,,4.5
ORD_012017,CUS_00003,RES_0002,DRV_0100,2025-10-29 06:46:00,2025-10-29,6,Wednesday,0,City_D,City_D_Area_1,25,Regular,Fast Food,Burger,3.6,1,9.92,0,1.39,0.38,3.35,15.04,Credit Card,0.0,2.7,Clear,Low,50,4.1,8,16,16.0,0,Completed,,4.3
ORD_012018,CUS_00036,RES_0001,DRV_0090,2025-10-24 14:34:00,2025-10-24,14,Friday,0,City_A,City_A_Area_10,27,Regular,Fast Food,Local,3.9,2,20.27,0,2.84,0.62,5.6,29.33,Digital Wallet,0.0,7.2,Cloudy,High,44,5.0,15,43,54.0,1,Completed,,4.3
ORD_012019,CUS_00134,RES_0003,DRV_0052,2025-10-09 00:21:00,2025-10-09,0,Thursday,0,City_C,City_C_Area_7,18,New,Cafe,Burger,4.8,2,10.83,5,1.44,0.67,4.3,16.7,Digital Wallet,2.42,4.6,Clear,Low,22,4.4,11,21,28.0,1,Completed,,3.3
ORD_012020,CUS_00004,RES_0001,DRV_0080,2025-10-02 18:13:00,2025-10-02,18,Thursday,0,City_A,City_A_Area_2,19,Regular,Fast Food,Local,3.9,1,8.34,0,1.17,0.54,4.2,14.25,Credit Card,1.08,4.4,Rain,Low,27,3.9,7,20,22.0,0,Completed,,4.5
